module,type,name,res_id,src,value,comments,
res_partner_dependents_crm,model,"crm.team,name",res_partner_dependents_crm.health_professionals_review_team,Dependents Review,Avaliação do Dependente,,
socioeconomic_crm,model,"crm.team,name",socioeconomic_crm.socioeconomic_assessment_team,Social Assistance,Assistência Social,,
healthcare_management,model,"ir.actions.act_window,name",healthcare_management.hc_action_federal_council,Federal councils,Conselhos Federais,,
healthcare_management,model_terms,"ir.actions.act_window,help",healthcare_management.hc_action_federal_council,Register a new health council,Cadastre um novo conselho,,
healthcare_management,model,"ir.actions.act_window,name",healthcare_management.hc_action_health_profession,Health Profession,Profissão da Saúde,,
healthcare_management,model_terms,"ir.actions.act_window,help",healthcare_management.hc_action_health_profession,Register a new health profession,Cadastre uma nova profissão de saúde,,
healthcare_management,model,"ir.actions.act_window,name",healthcare_management.hc_action_health_professional,Health Professionals,Profissionais de Saúde,,
healthcare_management,model_terms,"ir.actions.act_window,help",healthcare_management.hc_action_health_professional,Register a new healthcare professional,Cadastre um novo profissional de saúde,,
healthcare_management,model,"ir.actions.act_window,name",healthcare_management.hc_action_linked_professionals,Linked Professionals,Profissionais Vinculados,,
healthcare_management,model_terms,"ir.actions.act_window,help",healthcare_management.hc_action_linked_professionals,Register a new linked professional,Cadastre um profissional vinculado,,
healthcare_management,model,"ir.actions.act_window,name",healthcare_management.hc_action_regional_council,Regional councils,Conselhos Regionais,,
healthcare_management,model_terms,"ir.actions.act_window,help",healthcare_management.hc_action_regional_council,Register a new health council,Cadastre um novo conselho,,
healthcare_management,model,"ir.actions.act_window,name",healthcare_management.hc_action_specialities,Specialities,Especialidades,,
healthcare_management,model_terms,"ir.actions.act_window,help",healthcare_management.hc_action_specialities,Register a new speciality,Cadastre uma nova especialidade,,
healthcare_management,model,"ir.ui.menu,name",healthcare_management.hc_council_menu,Councils,Conselhos,,
healthcare_management,model,"ir.ui.menu,name",healthcare_management.hc_federal_council_specialities,Specialities,Especialidades,,
healthcare_management,model,"ir.ui.menu,name",healthcare_management.hc_federal_councils,Federals,Federais,,
healthcare_management,model,"ir.ui.menu,name",healthcare_management.hc_linked_professional_menu,Linked Professionals,Profissionais Vinculados,,
healthcare_management,model,"ir.ui.menu,name",healthcare_management.hc_menu_root,Apepi Médicos,,,
healthcare_management,model,"ir.ui.menu,name",healthcare_management.hc_profession_menu_list,Professions,Profissões,,
healthcare_management,model,"ir.ui.menu,name",healthcare_management.hc_professional_menu,Health Professionals,Profissionais de Saúde,,
healthcare_management,model,"ir.ui.menu,name",healthcare_management.hc_professional_menu_list,Professionals,Profissionais,,
healthcare_management,model,"ir.ui.menu,name",healthcare_management.hc_regional_councils,Regionals,Regionais,,
healthcare_management,model,"res.partner.associated.type,name",healthcare_management.associated_type_health_professional,Health Professional,Profissional de Saúde,,
partner_associated_type,model,"res.partner.associated.type,name",partner_associated_type.associated_type_default,Not associated,Não associado,,
res_partner_dependents,model,"res.partner.associated.type,name",res_partner_dependents.associated_type_dependent_patient,Paciente - Dependente,,,
res_partner_patients,model,"res.partner.associated.type,name",res_partner_patients.associated_type_patient_patient,Paciente,,,
res_partner_pets,model,"res.partner.associated.type,name",res_partner_pets.associated_type_pet_patient,Pet,,,
socioeconomic_request,model,"res.partner.associated.type,name",socioeconomic_request.associated_type_underprivileged_patient,Paciente - Hipossuficiente,,,
healthcare_management,model,"res.partner.document.type,name",healthcare_management.document_type_council_id,Council ID card,Documento de identificação do conselho,,
healthcare_management,model,"res.partner.document.type,description",healthcare_management.document_type_council_id,"An official identification document issued by a professional council (e.g., CRM, CRO) to certify and register healthcare professionals.","Um documento oficial de identificação emitido por um conselho profissional (ex.: CRM, CRO) para certificar e registrar profissionais de saúde.",,
partner_documents,model,"res.partner.document.type,name",partner_documents.document_type_driver_license,Driver License,CNH,,
partner_documents,model,"res.partner.document.type,description",partner_documents.document_type_driver_license,A license to drive issued by authorities,CHN,,
partner_documents,model,"res.partner.document.type,name",partner_documents.document_type_id_card,Identity Card,Carteira de identidade,,
partner_documents,model,"res.partner.document.type,description",partner_documents.document_type_id_card,A government-issued identity card,Carteira de identidade,,
partner_documents,model,"res.partner.document.type,name",partner_documents.document_type_passport,Passport,Passaporte,,
partner_documents,model,"res.partner.document.type,description",partner_documents.document_type_passport,A document for international travel,Carteira de trabalho,,
partner_documents,model,"res.partner.document.type,name",partner_documents.document_type_work_card,Work Card,Carteira de trabalho,,
partner_documents,model,"res.partner.document.type,description",partner_documents.document_type_work_card,A card to track work permits or employment,Um cartão para acompanhar permissões de trabalho ou emprego,,
member_area,model,"website.menu,name",member_area.action_member_area,Member Area,Área de Membros,,
payment_pagarme,model,"payment.provider,name",payment_pagarme.payment_provider_pagarme,Pagar.me,,,
payment_pagarme,model_terms,"payment.provider,pre_msg",payment_pagarme.payment_provider_pagarme,You will be redirected to the Pagar.me payment page after clicking on the payment button.,Você será redirecionado para a página de pagamento do Pagar.me após clicar no botão de pagamento.,,
payment_pagarme,model_terms,"payment.provider,pending_msg",payment_pagarme.payment_provider_pagarme,"Seu pagamento foi processado com sucesso, mas está aguardando por aprovação.",,,
payment_pagarme,model_terms,"payment.provider,auth_msg",payment_pagarme.payment_provider_pagarme,Seu pagamento foi autorizado.,,,
payment_pagarme,model_terms,"payment.provider,done_msg",payment_pagarme.payment_provider_pagarme,Seu pagamento foi processado com sucesso.,,,
payment_pagarme,model_terms,"payment.provider,cancel_msg",payment_pagarme.payment_provider_pagarme,Seu pagamento foi cancelado.,,,
socioeconomic_request,model,"res.groups,name",socioeconomic_request.group_socioeconomic_request_admin,Admin - Socioeconomic Requests,Admin - Avaliação socioeconômica,,
delivery_correios,code,addons/delivery_correios/models/delivery_carrier.py,28,Correios service,,odoo-python,
delivery_correios,code,addons/delivery_correios/models/delivery_carrier.py,29,Select the Correios service to be used for this carrier.,,odoo-python,
delivery_correios,code,addons/delivery_correios/models/delivery_carrier.py,32,Correios user,,odoo-python,
delivery_correios,code,addons/delivery_correios/models/delivery_carrier.py,33,Correios password,,odoo-python,
delivery_correios,code,addons/delivery_correios/models/delivery_carrier.py,34,Correios contract code,,odoo-python,
delivery_correios,code,addons/delivery_correios/models/delivery_carrier.py,35,Correios sender zip,,odoo-python,
delivery_correios,code,addons/delivery_correios/models/stock_picking.py,17,Can't get status,,odoo-python,
delivery_correios,code,addons/delivery_correios/models/stock_picking.py,21,Status not available,,odoo-python,
delivery_correios,code,addons/delivery_correios/models/stock_picking.py,28,Updated tracking status: %s,,odoo-python,
delivery_correios,code,addons/delivery_correios/models/stock_picking.py,32,Tracking status update failed %s: %s,,odoo-python,
healthcare_management,code,addons/healthcare_management/models/hc_profession.py,30,You cannot delete the profession '%s' because it is linked to one or more professionals.,Você não pode excluir a profissão '%s' porque ela está vinculada a um ou mais profissionais.,odoo-python,
healthcare_management,code,addons/healthcare_management/models/hc_speciality.py,21,Professionals with this speciality.,Profissionais com esta especialidade.,odoo-python,
healthcare_management,code,addons/healthcare_management/models/hc_speciality.py,39,You cannot delete the speciality '%s' because it is linked to one or more professionals.,Você não pode excluir a especialidade '%s' porque ela está vinculada a um ou mais profissionais.,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,9,Medical Prescription,Prescrição Médica,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,14,Prescription Owner,Titular da Prescrição,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,17,Prescription owner.,Titular da Prescrição.,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,22,Patient,Paciente,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,25,Patient of the prescription.,Paciente da prescrição.,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,29,Patient Name,Nome do Paciente,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,30,Full name of the patient.,Nome completo do paciente.,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,34,Patient Birth Date,Data de Nascimento do Paciente,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,35,Birth date of the patient.,Data de nascimento do paciente.,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,40,Patient Gender,Sexo do Paciente,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,41,Gender of the patient.,Sexo do paciente.,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,45,Patient is PET?,O paciente é um animal de estimação?,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,46,Please indicate if this recipe is for a pet.,Indique se esta receita é para um animal de estimação.,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,50,Patient Document,Paciente Documento,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,51,Select the identification document for the patient.,Selecione o documento de identificação do paciente.,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,56,Responsible Document,Documento do Responsável,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,57,Select the identification document of responsible for the patient.,Selecione o documento de identificação do responsável pelo paciente.,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,63,Prescription Issue Date,Data de Emissão da Prescrição,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,65,Date of issue of the prescription.,Data de emissão da prescrição.,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,70,Prescription File,Arquivo da Prescrição,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,71,Upload the prescription file (single files).,Carregar o arquivo da receita (arquivos únicos).,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,76,Medical Report,Relatório Médico,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/models/hc_prescription.py,77,Upload the patient's medical report (single file).,Carregar o laudo médico do paciente (arquivo único).,odoo-python,
healthcare_prescription,code,addons/healthcare_prescription/static/src/js/prescription_form.js,58,Patient Document Type,Tipo de Documento do Paciente,odoo-javascript,
healthcare_prescription,code,addons/healthcare_prescription/static/src/js/prescription_form.js,59,Patient Document,Paciente Documento,odoo-javascript,
healthcare_prescription,code,addons/healthcare_prescription/static/src/js/prescription_form.js,61,Responsible Document Type,Tipo de Documento do Responsável,odoo-javascript,
healthcare_prescription,code,addons/healthcare_prescription/static/src/js/prescription_form.js,62,Responsible Document,Documento do Responsável,odoo-javascript,
partner_associated_type,code,addons/partner_associated_type/models/associated_type.py,8,Name,Nome,odoo-python,
partner_associated_type,code,addons/partner_associated_type/models/associated_type.py,11,"Name of the associated type (e.g., Doctor, Lawyer, Engineer, etc.)",Nome do tipo de associado,odoo-python,
partner_associated_type,code,addons/partner_associated_type/models/associated_type.py,14,Description,Descrição,odoo-python,
partner_associated_type,code,addons/partner_associated_type/models/associated_type.py,16,A brief description of the associated type.,Uma breve descrição do tipo associado.,odoo-python,
partner_associated_type,code,addons/partner_associated_type/models/associated_type.py,19,Active,Ativo,odoo-python,
partner_associated_type,code,addons/partner_associated_type/models/associated_type.py,21,"If unchecked, this type will be hidden from the selection.","Se desmarcado, este tipo ficará oculto da seleção.",odoo-python,
partner_associated_type,code,addons/partner_associated_type/models/res_partner.py,9,Associated Type,Tipo de associado,odoo-python,
partner_associated_type,code,addons/partner_associated_type/models/res_partner.py,10,Defines the type of association for this partner.,Define o tipo de associação para este parceiro.,odoo-python,
partner_documents,code,addons/partner_documents/models/document.py,5,Identification Document,Documento de identificação,odoo-python,
partner_documents,code,addons/partner_documents/models/document.py,8,Name,Nome,odoo-python,
partner_documents,code,addons/partner_documents/models/document.py,13,Document Type,Tipo de documento,odoo-python,
partner_documents,code,addons/partner_documents/models/document.py,30,Unknown Type,Tipo desconhecido,odoo-python,
partner_documents,code,addons/partner_documents/models/document.py,35,%s (%s),,odoo-python,
partner_documents,code,addons/partner_documents/models/document.py,37,%s (%s files),%s (%s arquivos),odoo-python,
partner_documents,code,addons/partner_documents/models/document_type.py,5,Document Type,Tipo de documento,odoo-python,
partner_documents,code,addons/partner_documents/models/document_type.py,8,Name,Nome,odoo-python,
partner_documents,code,addons/partner_documents/models/document_type.py,14,Description,Descrição,odoo-python,
partner_documents,code,addons/partner_documents/models/ir_attachment.py,7,Identification Document,Documento de identificação,odoo-python,
partner_documents,code,addons/partner_documents/models/models.py,5,Identification Document,Documento de identificação,odoo-python,
partner_documents,code,addons/partner_documents/models/models.py,8,Name,Nome,odoo-python,
partner_documents,code,addons/partner_documents/models/models.py,13,Identity Card,Carteira de identidade,odoo-python,
partner_documents,code,addons/partner_documents/models/models.py,14,Driver License,CNH,odoo-python,
partner_documents,code,addons/partner_documents/models/models.py,15,Passport,Passaporte,odoo-python,
partner_documents,code,addons/partner_documents/models/models.py,16,Work Card,Carteira de trabalho,odoo-python,
partner_documents,code,addons/partner_documents/models/models.py,18,Document Type,Tipo de documento,odoo-python,
partner_documents,code,addons/partner_documents/models/models.py,35,Unknown Type,Tipo desconhecido,odoo-python,
partner_documents,code,addons/partner_documents/models/models.py,41,%s (%s),,odoo-python,
partner_documents,code,addons/partner_documents/models/models.py,43,%s (%s files),%s (%s arquivos),odoo-python,
partner_documents,code,addons/partner_documents/models/models.py,52,Identification Document,Documento de identificação,odoo-python,
partner_documents,code,addons/partner_documents/models/models.py,61,Identification Document,Documento de identificação,odoo-python,
partner_documents,code,addons/partner_documents/models/res_partner.py,10,Identification Document,Documento de identificação,odoo-python,
payment_pagarme,code,addons/payment_pagarme/const.py,40,The transaction is being processed or is pending confirmation.,A transação está sendo processada ou aguarda confirmação.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/const.py,41,The payment is currently being processed. Awaiting confirmation.,O pagamento está sendo processado no momento. Aguardando confirmação.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/const.py,42,The transaction is underpaid. The transferred amount was insufficient.,A transação está com pagamento insuficiente. O valor transferido foi insuficiente.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/const.py,43,The transaction has been successfully paid.,A transação foi paga com sucesso.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/const.py,44,The transaction was overpaid. Manual adjustment might be required.,A transação foi paga em excesso. Pode ser necessário um ajuste manual.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/const.py,45,The transaction was canceled by the user or system.,A transação foi cancelada pelo usuário ou pelo sistema.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/const.py,46,The payment transaction failed. Check the reason with the provider.,A transação de pagamento falhou. Verifique o motivo com o provedor.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/const.py,47,The transaction status is not recognized or unsupported.,O status da transação não é reconhecido ou não é suportado.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/controllers/main.py,16,The neighborhood field is required.,O campo bairro é obrigatório.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/controllers/main.py,17,Only digits are allowed in the phone number.,Apenas dígitos são permitidos no número de telefone.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/controllers/main.py,18,Only digits are allowed in the area code.,Apenas dígitos são permitidos no código de área.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/controllers/main.py,19,Invalid customer data.,Dados do cliente inválidos.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_provider.py,19,The neighborhood field is required.,O campo bairro é obrigatório.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_provider.py,20,Only digits are allowed in the phone number.,Apenas dígitos são permitidos no número de telefone.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_provider.py,21,Only digits are allowed in the area code.,Apenas dígitos são permitidos no código de área.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_provider.py,22,Invalid customer data.,Dados do cliente inválidos.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_provider.py,38,Freight Compensation Product,Produto de Compensação do Frete,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_provider.py,40,the value of this product will be subtracted from the shipping cost for zero value purchases.,o valor deste produto será subtraído do custo de frete para compras de valor zero.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_transaction.py,174,The transaction is not linked to a token.,A transação não está vinculada a um token.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_transaction.py,279,No items found in order payload. Skipping order creation on Pagar.me.,Nenhum item encontrado no conteúdo do pedido. Pulando a criação do pedido no Pagar.me.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_transaction.py,377,Refund from Pagar.me dash,Reembolso do painel Pagar.me,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_transaction.py,378,Refunded from Odoo,Reembolsado pelo Odoo,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_transaction.py,389,Error while processing refund: %s,Erro ao processar o reembolso: %s,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_transaction.py,412,The transaction is not linked to a token.,A transação não está vinculada a um token.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_transaction.py,440,No charge ID found. Cannot process the refund.,Nenhum ID de cobrança encontrado. Não é possível processar o reembolso.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_transaction.py,445,Error while getting charge details: %s,Erro ao obter detalhes da cobrança: %s,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_transaction.py,453,Refund from Odoo,Reembolso (Odoo),odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/payment_transaction.py,454,Refunded from Odoo,Reembolsado pela Odoo,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/res_partner.py,111,Invalid phone number.,Número  de telefone inválido.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/sale_order.py,17,Freight compensation product is not configured.,Produto de compensação do frete não está configurado.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/sale_order.py,28,Freight compensation product is not configured.,Produto de compensação do frete não está configurado.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/sale_order.py,34,Delivery line not found in the sale order.,Linha de entrega não encontrada no pedido de venda.,odoo-python,
payment_pagarme,code,addons/payment_pagarme/models/sale_order.py,41,The compensation product price is higher than the delivery price. Please adjust the product price.,O preço do produto de compensação é maior que o preço da entrega. Por favor, ajuste o preço do produto.,odoo-python
payment_pagarme,code,addons/payment_pagarme/static/src/js/payment_form.js,230,Please fill all required fields,"Por favor, preencha todos os campos obrigatórios.",odoo-javascript,
payment_pagarme,code,addons/payment_pagarme/static/src/js/payment_form.js,236,The card number must be at least 16 digits long,O número do cartão deve ter pelo menos 16 dígitos.,odoo-javascript,
payment_pagarme,code,addons/payment_pagarme/static/src/js/payment_form.js,242,The holder document must be at least 11 digits long,O documento do titular deve ter pelo menos 11 dígitos.,odoo-javascript,
payment_pagarme,code,addons/payment_pagarme/static/src/js/payment_form.js,312,Payment failed.,Falha ao realizar pagamento.,odoo-javascript,
payment_pagarme,code,addons/payment_pagarme/static/src/js/payment_form.js,324,Payment failed.,Falha ao realizar pagamento.,odoo-javascript,
website_sale_permission,code,addons/website_sale_permission/models/sale_order.py,11,We are currently reviewing your registration.,Estamos analisando seu cadastro no momento.,odoo-python,
website_sale_restrict,code,addons/website_sale_restrict/models/product_template.py,21,"You already have an active subscription, and recurring products cannot be added.",Você já possui uma assinatura ativa e produtos recorrentes não podem ser adicionados.,odoo-python,
website_sale_restrict,code,addons/website_sale_restrict/models/product_template.py,23,You need an active subscription to purchase this product.,Você precisa de uma assinatura ativa para comprar este produto.,odoo-python,
website_sale_restrict,code,addons/website_sale_restrict/models/sale_order.py,11,You cannot add more than one recurring product to your cart.,Você não pode adicionar mais de um produto recorrente ao seu carrinho.,odoo-python,
website_sale_restrict,code,addons/website_sale_restrict/models/sale_order.py,15,It is not possible to have more than one active subscription.,Não é possível ter mais de uma assinatura ativa.,odoo-python,
